reporting_year,facility_id,facility_name,city,state,zip_code,latitude,longitude,primary_naics_code,industry_type_subparts,industry_type_sectors,total_reported_direct_emissions_mtco2e,continuous_emissions_monitoring,source_system,evidence_class,data_classification
2023,1005604,ISP CHEMICALS LLC,CALVERT CITY,KY,42029,37.047737,-88.35866,325199,"C,TT","Chemicals,Waste",71343.382,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005608,TRONOX LLC,HAMILTON,MS,39746,33.726683,-88.469722,325130,"C,EE",Chemicals,322670.8,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005619,TACOMA CITY SOLID WASTE FAC,TACOMA,WA,98409,47.231735,-122.502724,562212,"C,HH",Waste,6948.216,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005621,Sisecam Wyoming LLC,GREEN RIVER,WY,82935,41.70999,-109.68,212390,"C,CC",Minerals,815087.468,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005622,KEYSTONE CEMENT COMPANY,BATH,PA,18014,40.715359,-75.400859,327310,"C,H",Minerals,684874.088,Y,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005623,Lion Elastomers,PORT NECHES,TX,77651,29.987664,-93.944972,325212,C,Other,62642.71,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005624,SWIFT PORK CO - WORTHINGTON,WORTHINGTON,MN,56187,43.635005,-95.566372,311611,C,Other,38305.804,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005626,BIG RIVER UNITED ENERGY LLC,DYERSVILLE,IA,52040,42.4872,-91.1633,325193,C,Other,174051.244,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005628,Intermountain Generating Station,DELTA,UT,84624,39.5035,-112.5811,221112,"C,D",Power Plants,4427131.038,Y,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005629,St Marys Cement INC,CHARLEVOIX,MI,49720,45.316951,-85.299349,327310,"C,H",Minerals,1425742.296,Y,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005630,NEW RIVER SOLID WASTE ASSOCIATION,RAIFORD,FL,32083,30.09709,-82.26037,562212,HH,Waste,164066.0,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005633,DENVER REGIONAL LANDFILL,ERIE,CO,80516,40.024535,-105.027726,562212,HH,Waste,5144.0,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005635,Aera Energy Metson,Maricopa,CA,93252,35.09233,-119.407371,211120,C,Petroleum and Natural Gas Systems,21524.72,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005636,UNIVERSITY OF NEW MEXICO,ALBUQUERQUE,NM,87131,35.083933,-106.625396,611310,C,Other,55130.692,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005637,HENNEPIN COUNTY ENERGY CENTER,MINNEAPOLIS,MN,55415,44.97206,-93.25783,221330,C,Power Plants,31325.732,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005638,SEMINOLE ROAD MSW LANDFILL,ELLENWOOD,GA,30294,33.6567,-84.2599,562212,"C,HH",Waste,353121.82,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005639,LAFARGE NA WHITEHALL PLANT,WHITEHALL,PA,18052,40.687646,-75.506305,327310,"C,H",Minerals,295726.088,Y,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005640,ELEMENTIS CHROMIUM,CASTLE HAYNE,NC,28429,34.372516,-77.859466,325180,"C,U",Chemicals,120282.924,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005641,LINAM RANCH GAS PLANT,HOBBS,NM,88240,32.6953,-103.2853,211130,"C,PP,UU,W-PROC","Injection of CO2,Petroleum and Natural Gas Systems,Suppliers of CO2",222121.942,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005645,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRAMERCY,LA,70052,30.0528,-90.669,324199,C,Petroleum and Natural Gas Systems,142090.846,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005646,Bethel Compressor Station,Tennessee Colony,TX,75861,31.8911,-95.9144,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,15765.812,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005648,E & J GALLO WINERY,FRESNO,CA,93727,36.757277,-119.698309,312130,C,Other,26077.874,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005649,Cleburne Compressor Station,Cleburne,TX,76033,32.2931,-97.5506,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,51666.714,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005650,CHATHAM CMP STN,CHATHAM,LA,71226,32.31101,-92.46053,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,186144.866,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005651,LAMB WESTON INCORPORATED,BOARDMAN,OR,97818,45.845558,-119.682827,311411,C,Other,36455.112,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005652,Dry Creek Landfill,White City,OR,97503,42.441635,-122.751428,562212,"C,HH",Waste,62695.962,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005653,INTERNATIONAL PAPER - BOGALUSA MILL,BOGALUSA,LA,70427,30.7766,-89.8577,322130,"AA,C",Pulp and Paper,101018.304,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005655,Riviana Foods,Memphis,TN,38106,35.08368,-90.04458,311423,C,Other,44821.332,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005656,PERDIDO LANDFILL CONSTRUCTION - PHASE 5,CANTONMENT,FL,32533,30.5772,-87.39303,562212,HH,Waste,197843.5,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005657,CALIFORNIA DAIRIES INC TIPTON,TIPTON,CA,93272,36.0094,-119.3054,311514,C,Other,47678.272,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005658,CALIFORNIA DAIRIES INC FRESNO,FRESNO,CA,93706,36.72757,-119.79175,311514,C,Other,32644.528,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005659,CALIFORNIA DAIRIES INC VISALIA,VISALIA,CA,93291,36.34223,-119.39454,311514,C,Other,65761.752,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005660,Virginia Tech,BLACKSBURG,VA,24061,37.23215,-80.42173,611310,C,Other,66031.752,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005661,Archer Daniels Midland Co.,DECATUR,IL,62521,39.8675,-88.885,311221,"C,II,PP,RR (RPT)","Injection of CO2,Other,Suppliers of CO2,Waste",3819217.302,Y,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005662,Mitsubishi Cement Corp Cushenbury Cement Plant,Lucerne Valley,CA,92356,34.437557,-116.891034,327310,"C,H",Minerals,1178981.544,Y,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005665,City of Port Arthur Landfill,Beaumont,TX,77705,29.933336,-93.935038,562212,HH,Waste,134980.75,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005667,Whitewater Valley,RICHMOND,IN,47374,39.8028,-84.8953,221112,D,Power Plants,24858.318,Y,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005668,FORD MOTOR COMPANY - FORD ROUGE SITE,Dearborn,MI,48121,42.30987,-83.15738,336110,C,Other,72646.276,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005671,Greens Bayou,HOUSTON,TX,77049,29.8208,-95.2194,221112,C,Power Plants,73407.024,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005672,Rock River,BELOIT,WI,53511,42.5831,-89.0292,221112,C,Power Plants,328.3,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,PORTLAND,ME,04102,43.6557,-70.3341,562213,C,Waste,62777.74,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005675,NIPPON CHEMICAL TEXAS INC,PASADENA,TX,77507,29.608611,-95.051944,325110,C,Chemicals,40841.596,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005677,FRITO-LAY INC,FRANKFORT,IN,46041,40.284167,-86.556944,311919,C,Other,57169.336,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005678,PLATTEVILLE GAS PLANT,PLATTEVILLE,CO,80651,40.232045,-104.798221,211130,"C,W-PROC",Petroleum and Natural Gas Systems,46780.526,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005679,NAVAL RESEARCH LABORATORY,WASHINGTON,DC,20375,38.824587,-77.017398,928110,C,Other,23093.964,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005680,Jefferson County Landfill No.2,Pinson,AL,35126,33.709435,-86.711856,562212,HH,Waste,34141.5,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005683,"SIOUXLAND ETHANOL, LLC",JACKSON,NE,68743,42.45924,-96.5995,325193,C,Other,105129.63,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005684,STATION #3 - LEUPP CMP STN,LEUPP,AZ,86035,35.3043,-110.8471,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,65390.138,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005686,Seaboard Foods Pork Processing Plant,Guymon,OK,73942,36.70724,-101.47763,311611,"C,II","Other,Waste",130395.402,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005687,STATION #6 - LAGUNA CMP STN,LAGUNA,NM,87026,35.00596,-107.24127,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,37979.396,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005688,STATION #7 - MOUNTAINAIR CMP STN,MOUNTAINAIR,NM,87036,34.278333,-106.104166,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,32861.084,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005691,Waha Gas Plant,Coyanosa,TX,79730,31.2684,-103.0862,486210,"C,UU,W-PROC","Injection of CO2,Petroleum and Natural Gas Systems",73030.398,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005693,WEST BISTINEAU FACILITY,Coushatta,LA,71019,32.2107,-93.4413,486210,"C,W-PROC",Petroleum and Natural Gas Systems,155328.952,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005694,CARGILL INC SOY PROCESSING PLANT *,SIDNEY,OH,45365,40.27555,-84.19473,311224,C,Other,63970.86,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005695,SUMMIT COUNTY LANDFILL,DILLON AREA,CO,80435,39.608712,-105.997922,562212,"C,HH",Waste,44564.7,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005696,CARTHAGE CMP STN,CARTHAGE,TX,75633,32.1525563938213,-94.3390770989006,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,8989.374,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005697,RANDOLPH FARMS INC,MODOC,IN,47358,40.081883,-85.114926,562212,"C,HH",Waste,26499.598,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005699,NCSU CENTRAL HEAT PLANT,RALEIGH,NC,27695,35.78658,-78.68103,611310,C,Other,112758.352,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005700,Nucor Steel Gallatin LLC,GHENT,KY,41045,38.766667,-85.004167,331110,"C,Q",Metals,378215.676,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005702,Doyle Energy Facility,MONROE,GA,30656,33.8376,-83.6996,221112,"C,D",Power Plants,36314.816,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005705,ALLIANCE PIPELINE - OLIVIA 23-A,BIRD ISLAND,MN,55310,44.8491,-94.8969,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,86135.976,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005706,"Domtar Paper Company, LLC",JOHNSONBURG,PA,15845,41.4908,-78.6767,322120,"AA,C",Pulp and Paper,165410.37,Y,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005707,AMALGAMATED SUGAR CO LLC,NAMPA,ID,83687,43.612136,-116.579232,311313,"C,S,TT","Minerals,Waste",262054.106,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005709,"Armstrong Power, LLC",SHELOCTA,PA,15774,40.6383,-79.3503,221112,D,Power Plants,627235.309,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005710,SEMASS PARTNERSHIP RESOURCE RECOVERY FACILITY,ROCHESTER,MA,02770,41.805415,-70.782559,562213,C,Waste,423563.364,Y,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005711,TDX NORTH SLOPE GEN/NORTH SLOPE GENERATI,anchorage,AK,99503,61.16097,-149.877026,221112,C,Power Plants,43936.584,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005712,AMALGAMATED SUGAR CO LLC,TWIN FALLS,ID,83301,42.531995,-114.431448,311313,"C,S",Minerals,201358.202,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005713,Limestone,JEWETT,TX,75846,31.4219,-96.2525,221112,D,Power Plants,6616810.576,Y,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005714,San Jacinto Steam Electric Station,LA PORTE,TX,77571,29.6967,-95.0411,221112,D,Power Plants,531651.08,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005715,Carver-Marion-Wareham Landfill,Carver,MA,02330,41.812778,-70.719444,562212,"C,HH",Waste,39734.65,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005716,Rain CII CARBON LLC - NORCO COKE PLANT,NORCO,LA,70079,30.00235,-90.397107,324199,C,Petroleum and Natural Gas Systems,98950.672,Y,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005717,RIVER BIRCH LANDFILL,AVONDALE,LA,70094,29.93642,-90.26657,562212,"C,HH",Waste,281575.492,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005718,MIDSHORE I REGIONAL SOLID WASTE FACILITY,EASTON,MD,21601,38.746093,-76.019939,562212,HH,Waste,32982.75,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005721,"ARKEMA, INC.",CALVERT CITY,KY,42029,37.056699,-88.365727,325120,"C,L,OO","Chemicals,Industrial Gas Suppliers",105680.06,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005722,GRIMES COUNTY CMP STN,ROANS PRAIRIE,TX,77875,30.5717,-95.9921,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,36649.942,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005725,"Potters Industries LLC. - Apex, NC",Apex,NC,27539,35.71365,-78.83641,327215,C,Minerals,32591.328,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005726,P-3 CMP STN,PAMPA,TX,79065,35.620679,-100.974411,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,29322.212,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005727,"POET BIOREFINING - GOWRIE, LLC",GOWRIE,IA,50543,42.3196,-94.2872,325193,C,Other,107850.544,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005729,SOUTHEAST LANDFILL OKC,OKLAHOMA CITY,OK,73149,35.40004,-97.4641,562212,"C,HH",Waste,82556.65,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005730,Stillwater Sanitary Landfill,STILLWATER,OK,74075,36.20303,-97.03664,562212,HH,Waste,34328.25,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005731,Pittsfield Generating,PITTSFIELD,MA,01201,42.4564,-73.2181,221112,"C,D",Power Plants,10630.904,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005732,PORT TOWNSEND PAPER CORP,PORT TOWNSEND,WA,98368,48.093793,-122.796806,322120,"AA,C,TT","Pulp and Paper,Waste",62519.286,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005733,DELAWARE CNTY SWA/ROLLING HILLS MUNI WASTE LDFL,BOYERTOWN,PA,19512,40.360718,-75.712263,562212,"C,HH",Waste,34231.5,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005734,CHRISTY MINERALS CO-HIGH HILL,HIGH HILL,MO,63350,38.878865,-91.386086,212323,C,Other,23923.492,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005736,Tyonek,Offshore,AK,00000,61.0767,-150.9478,211130,"C,W-OFFSH",Petroleum and Natural Gas Systems,65951.41,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005737,Sewaren Generating Station,SEWAREN,NJ,07077,40.5564,-74.2461,221112,"C,D",Power Plants,1207078.83,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005738,International Paper - Mansfield Mill,MANSFIELD,LA,71052,32.156566,-93.559912,322130,"AA,C,TT","Pulp and Paper,Waste",671632.066,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005739,SHERHAN GAS PLANT,GRUVER,TX,79040,36.4925,-101.467222,211130,"C,W-PROC",Petroleum and Natural Gas Systems,42286.258,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005742,Heidelberg Materials/EVANSVILLE CEMENT PLT & QUARRY,FLEETWOOD,PA,19522,40.472471,-75.895245,327310,"C,H",Minerals,558292.002,Y,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005743,"TotalEnergies Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",PORT ARTHUR,TX,77642,29.957935,-93.897484,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",1860674.7,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005745,CERTAINTEED CORP.,KANSAS CITY,KS,66115,39.142019,-94.615315,327993,"C,N",Minerals,62160.62,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005746,River Valley Ingredients - Texarkana,TEXARKANA,AR,71854,33.532806,-93.812694,311613,"C,II","Other,Waste",51491.204,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005751,AMERICAN CRYSTAL SUGAR - E GRAND FORKS,EAST GRAND FORKS,MN,56721,47.925833,-97.006111,311313,"C,S,TT","Minerals,Waste",327865.604,Y,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005752,INMETCO,ELLWOOD CITY,PA,16117,40.85741,-80.26989,331492,"C,Q",Metals,22032.62,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,HILLSBORO,ND,58045,47.435833,-97.0625,311313,"C,S,TT","Minerals,Waste",488892.74,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005754,NEXTEER AUTOMOTIVE CORP,SAGINAW,MI,48601,43.41465,-83.88064,336330,C,Other,34077.072,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005755,CASCADE STEEL ROLLING MILLS INC,MCMINNVILLE,OR,97128,45.22863,-123.15905,331110,"C,Q",Metals,75234.72,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005758,MICHIGAN SUGAR COMPANY - Bay City,BAY CITY,MI,48706,43.57486,-83.91588,311313,"C,S",Minerals,179043.442,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005759,"Wolfspeed, Inc",Durham,NC,27703,35.899298,-78.840802,334413,"C,I",Other,61966.035304,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005761,Bailey Mine-Crabapple Portal,Wind Ridge,PA,15380,39.92264,-80.46456,212115,"C,FF",Other,2817632.218,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1005766,Dyno Nobel,Deer Island,OR,97054,45.911158,-122.824231,325311,"C,G,PP,V","Chemicals,Suppliers of CO2",190239.436,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
